,id,name,description,series,price,builtInEmote,copyrightedAudio,upcoming,reactive,releaseDate,lastAppearance,interest,video,audio,path,gameplayTags,apiTags,battlepass,type.id,type.name,rarity.id,rarity.name,added.date,added.version,images.icon,images.featured,images.background,images.icon_background,images.full_background,juno.icon,beans.icon,set.id,set.name,set.partOf,battlepass.season,battlepass.tier,battlepass.page,battlepass.type,battlepass.displayText.chapter,battlepass.displayText.season,battlepass.displayText.chapterSeason,battlepass.battlePassName,set,series.id,series.name,builtInEmote.id,builtInEmote.type.id,builtInEmote.type.name,builtInEmote.name,builtInEmote.description,builtInEmote.rarity.id,builtInEmote.rarity.name,builtInEmote.series,builtInEmote.images.icon,builtInEmote.images.featured,builtInEmote.images.background,builtInEmote.images.icon_background,builtInEmote.images.full_background,builtInEmote.video,builtInEmote.series.id,builtInEmote.series.name
21861,EID_Terrier,Dust Your Boots Off,Get back on the floor.,,500,,False,False,False,2025-03-23,2025-09-28,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Terrier,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:9.00', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-23,34.10,https://media.fortniteapi.io/images/2fe0f69273082a5b826acc7e52e9be43/transparent.png,,https://media.fortniteapi.io/images/cosmetics/2fe0f69273082a5b826acc7e52e9be43/v2/background.png,https://media.fortniteapi.io/images/cosmetics/2fe0f69273082a5b826acc7e52e9be43/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/2fe0f69273082a5b826acc7e52e9be43/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21862,EID_Vegas,Let's Get It Started,Kick it off and throw it down.,,500,,False,False,False,2025-03-24,2025-09-28,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Vegas,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:9.77', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-24,34.10,https://media.fortniteapi.io/images/5ddef902f8a2aa1a56bdd8b405d74c16/transparent.png,,https://media.fortniteapi.io/images/cosmetics/5ddef902f8a2aa1a56bdd8b405d74c16/v2/background.png,https://media.fortniteapi.io/images/cosmetics/5ddef902f8a2aa1a56bdd8b405d74c16/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/5ddef902f8a2aa1a56bdd8b405d74c16/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21893,EID_CoreStreet,Punk Show,Get out of your head.,,0,,False,True,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_CoreStreet,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.FootForce']","['emoteDuration:6.00', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-25,34.20,https://media.fortniteapi.io/images/def8f0e43a333f0a380f03ed7d4b10fe/transparent.png,,https://media.fortniteapi.io/images/cosmetics/def8f0e43a333f0a380f03ed7d4b10fe/v2/background.png,https://media.fortniteapi.io/images/cosmetics/def8f0e43a333f0a380f03ed7d4b10fe/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/def8f0e43a333f0a380f03ed7d4b10fe/v2/info.en.png,,,FootForce,Kick it Off,Part of the Kick it Off set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
21894,EID_Inflatododo,Bone Breaker,SNAP!,,0,,False,True,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Inflatododo,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.CrumbleStone']",['emoteDuration:4.60'],,emote,Emote,Uncommon,UNCOMMON,2025-03-25,34.20,https://media.fortniteapi.io/images/64cb483a19ac7108b60643f18f5f40f1/transparent.png,,https://media.fortniteapi.io/images/cosmetics/64cb483a19ac7108b60643f18f5f40f1/v2/background.png,https://media.fortniteapi.io/images/cosmetics/64cb483a19ac7108b60643f18f5f40f1/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/64cb483a19ac7108b60643f18f5f40f1/v2/info.en.png,,,CrumbleStone,R3X & Ruin,Part of the R3X & Ruin set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
21904,EID_TruckScale,Trefoil Power Charge,Charge up the game and take off.,,300,,False,False,False,2025-03-28,2025-11-07,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_TruckScale,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.ChiliDip']",['emoteDuration:5.73'],,emote,Emote,Uncommon,UNCOMMON,2025-03-26,34.20,https://media.fortniteapi.io/images/13f51e2943dc4a542ef68ea8784cbc28/transparent.png,,https://media.fortniteapi.io/images/cosmetics/13f51e2943dc4a542ef68ea8784cbc28/v2/background.png,https://media.fortniteapi.io/images/cosmetics/13f51e2943dc4a542ef68ea8784cbc28/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/13f51e2943dc4a542ef68ea8784cbc28/v2/info.en.png,,,ChiliDip,Striped Striker,Part of the Striped Striker set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
21924,EID_GarlicWhisk,Kitana's Fan-Nado,Feel the Edenian wind.,,300,,False,False,False,2025-03-29,2025-11-17,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_GarlicWhisk,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.WindyPlum']",['emoteDuration:6.63'],,emote,Emote,Uncommon,UNCOMMON,2025-03-27,34.20,https://media.fortniteapi.io/images/269137798345c9bf61cd88cb3e343777/transparent.png,,https://media.fortniteapi.io/images/cosmetics/269137798345c9bf61cd88cb3e343777/v2/background.png,https://media.fortniteapi.io/images/cosmetics/269137798345c9bf61cd88cb3e343777/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/269137798345c9bf61cd88cb3e343777/v2/info.en.png,,,WindyPlum,Klassic Kombat,Part of the Klassic Kombat set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
21925,EID_GarlicWhisk_Clobber,FLAWLESS VICTORY,You Win!,,300,,False,False,False,2025-03-29,2025-11-17,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_GarlicWhisk_Clobber,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.WindyPlum']",['emoteDuration:7.83'],,emote,Emote,Uncommon,UNCOMMON,2025-03-27,34.20,https://media.fortniteapi.io/images/4a1758ab9809095972b04e55dff06979/transparent.png,,https://media.fortniteapi.io/images/cosmetics/4a1758ab9809095972b04e55dff06979/v2/background.png,https://media.fortniteapi.io/images/cosmetics/4a1758ab9809095972b04e55dff06979/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/4a1758ab9809095972b04e55dff06979/v2/info.en.png,,,WindyPlum,Klassic Kombat,Part of the Klassic Kombat set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
21926,EID_SoapPocket,Toasty!,Vengeance is a dish best served crispy.,,300,,False,False,False,2025-03-29,2025-11-17,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_SoapPocket,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.WindyPlum']",['emoteDuration:8.07'],,emote,Emote,Uncommon,UNCOMMON,2025-03-27,34.20,https://media.fortniteapi.io/images/a7df20ea04836bc29d1d99f504f2a1b1/transparent.png,,https://media.fortniteapi.io/images/cosmetics/a7df20ea04836bc29d1d99f504f2a1b1/v2/background.png,https://media.fortniteapi.io/images/cosmetics/a7df20ea04836bc29d1d99f504f2a1b1/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/a7df20ea04836bc29d1d99f504f2a1b1/v2/info.en.png,,,WindyPlum,Klassic Kombat,Part of the Klassic Kombat set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
21927,EID_SoapPocket_Punch,Test Your Might,Success!,,300,,False,False,False,2025-03-29,2025-11-17,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_SoapPocket_Punch,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.WindyPlum']",['emoteDuration:8.87'],,emote,Emote,Uncommon,UNCOMMON,2025-03-27,34.20,https://media.fortniteapi.io/images/e49a598c37c1992e894a8f3c22be784c/transparent.png,,https://media.fortniteapi.io/images/cosmetics/e49a598c37c1992e894a8f3c22be784c/v2/background.png,https://media.fortniteapi.io/images/cosmetics/e49a598c37c1992e894a8f3c22be784c/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/e49a598c37c1992e894a8f3c22be784c/v2/info.en.png,,,WindyPlum,Klassic Kombat,Part of the Klassic Kombat set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
21928,EID_TotalFlock,Conducting Rod Brand,Make an electrifying mark.,,300,,False,False,False,2025-03-29,2025-11-17,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_TotalFlock,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.WindyPlum']",['emoteDuration:5.47'],,emote,Emote,Uncommon,UNCOMMON,2025-03-27,34.20,https://media.fortniteapi.io/images/7b7ab51c523d766d441da84dbe453f71/transparent.png,,https://media.fortniteapi.io/images/cosmetics/7b7ab51c523d766d441da84dbe453f71/v2/background.png,https://media.fortniteapi.io/images/cosmetics/7b7ab51c523d766d441da84dbe453f71/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/7b7ab51c523d766d441da84dbe453f71/v2/info.en.png,,,WindyPlum,Klassic Kombat,Part of the Klassic Kombat set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
21929,EID_TotalFlock_Slash,Raiden's Victory,Raiden Wins!,,300,,False,False,False,2025-03-29,2025-11-17,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_TotalFlock_Slash,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.WindyPlum']",['emoteDuration:7.57'],,emote,Emote,Uncommon,UNCOMMON,2025-03-27,34.20,https://media.fortniteapi.io/images/d64c584dd662dbc648a64e6909f69bb3/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d64c584dd662dbc648a64e6909f69bb3/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d64c584dd662dbc648a64e6909f69bb3/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d64c584dd662dbc648a64e6909f69bb3/v2/info.en.png,,,WindyPlum,Klassic Kombat,Part of the Klassic Kombat set.,,,,,,,,,,PlatformSeries,Gaming Legends Series,,,,,,,,,,,,,,,,
21937,EID_Omega,In The End,Band together.,,500,,False,False,False,2025-03-28,2025-09-06,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Omega,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.TummyContort', 'Cosmetics.UserFacingFlags.Synced']",['emoteDuration:22.20'],,emote,Emote,Uncommon,UNCOMMON,2025-03-28,34.20,https://media.fortniteapi.io/images/2627374146e0bf2ec5c587d9a422863e/transparent.png,,https://media.fortniteapi.io/images/cosmetics/2627374146e0bf2ec5c587d9a422863e/v2/background.png,https://media.fortniteapi.io/images/cosmetics/2627374146e0bf2ec5c587d9a422863e/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/2627374146e0bf2ec5c587d9a422863e/v2/info.en.png,,,TummyContort,Linkin Park,Part of the Linkin Park set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21938,EID_Omega_BassGuitar,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Omega_BassGuitar,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']",['emoteDuration:22.20'],,emote,Emote,Uncommon,UNCOMMON,2025-03-28,34.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21939,EID_Omega_Drums,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Omega_Drums,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']",['emoteDuration:22.20'],,emote,Emote,Uncommon,UNCOMMON,2025-03-28,34.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21940,EID_Omega_Follower,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Omega_Follower,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']",['emoteDuration:22.20'],,emote,Emote,Uncommon,UNCOMMON,2025-03-28,34.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21941,EID_Omega_LeadGuitar,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Omega_LeadGuitar,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']",['emoteDuration:22.20'],,emote,Emote,Uncommon,UNCOMMON,2025-03-28,34.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21942,EID_Omega_Rhythm,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Omega_Rhythm,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']",['emoteDuration:22.20'],,emote,Emote,Uncommon,UNCOMMON,2025-03-28,34.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21943,EID_Omega_Sync,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Omega_Sync,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']",['emoteDuration:22.20'],,emote,Emote,Uncommon,UNCOMMON,2025-03-28,34.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21944,EID_Omega_Sync_Follower,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Omega_Sync_Follower,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']",['emoteDuration:22.20'],,emote,Emote,Uncommon,UNCOMMON,2025-03-28,34.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21945,EID_Omega_Sync_Leader,,,,0,,False,False,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Omega_Sync_Leader,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop']",['emoteDuration:22.20'],,emote,Emote,Uncommon,UNCOMMON,2025-03-28,34.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21954,EID_Studs,APT.,See you there.,,500,,False,False,False,2025-03-28,2025-10-09,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Studs,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:13.37', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-28,34.20,https://media.fortniteapi.io/images/be88c2607b093826f53aa5e4e66c0a7f/transparent.png,,https://media.fortniteapi.io/images/cosmetics/be88c2607b093826f53aa5e4e66c0a7f/v2/background.png,https://media.fortniteapi.io/images/cosmetics/be88c2607b093826f53aa5e4e66c0a7f/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/be88c2607b093826f53aa5e4e66c0a7f/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
21955,EID_LuckyCase,Clover Case,"A little luck, just in case...",,200,,False,False,False,2025-04-10,2025-04-13,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_LuckyCase,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.QuadGreens']",['emoteDuration:9.80'],,emote,Emote,Uncommon,UNCOMMON,2025-03-31,34.20,https://media.fortniteapi.io/images/0a2ed69c5f38b5307cec4dd6fc6fcbbf/transparent.png,,https://media.fortniteapi.io/images/cosmetics/0a2ed69c5f38b5307cec4dd6fc6fcbbf/v2/background.png,https://media.fortniteapi.io/images/cosmetics/0a2ed69c5f38b5307cec4dd6fc6fcbbf/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/0a2ed69c5f38b5307cec4dd6fc6fcbbf/v2/info.en.png,,,QuadGreens,4-Leaf,Part of the 4-Leaf set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
21956,EID_MediCrow,Raven's Legion,Call upon your unearthly flock.,,0,,False,True,False,,,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_MediCrow,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.RedMission']",['emoteDuration:4.60'],,emote,Emote,Uncommon,UNCOMMON,2025-03-31,34.20,https://media.fortniteapi.io/images/fe4a518a9d2f4195642ecb24e4516c9a/transparent.png,,https://media.fortniteapi.io/images/cosmetics/fe4a518a9d2f4195642ecb24e4516c9a/v2/background.png,https://media.fortniteapi.io/images/cosmetics/fe4a518a9d2f4195642ecb24e4516c9a/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/fe4a518a9d2f4195642ecb24e4516c9a/v2/info.en.png,,,RedMission,Storm's Call,Part of the Storm's Call set.,,,,,,,,,,,,,,,,,,,,,,,,,,,
22091,EID_Limelight,Blah Blah Blah,I don't want to hear it.,,500,,False,False,False,2025-03-31,2025-10-12,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Limelight,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:7.53', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-03-31,34.20,https://media.fortniteapi.io/images/35a770a111a29a107bfccca8a73d4d3b/transparent.png,,https://media.fortniteapi.io/images/cosmetics/35a770a111a29a107bfccca8a73d4d3b/v2/background.png,https://media.fortniteapi.io/images/cosmetics/35a770a111a29a107bfccca8a73d4d3b/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/35a770a111a29a107bfccca8a73d4d3b/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
22092,EID_Clippers,Royals,Rule 'em all.,,500,,False,False,False,2025-04-02,2025-10-20,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Clippers,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:12.00', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-04-02,34.21,https://media.fortniteapi.io/images/72e29dbbc4e49462db13d5de16588c1b/transparent.png,,https://media.fortniteapi.io/images/cosmetics/72e29dbbc4e49462db13d5de16588c1b/v2/background.png,https://media.fortniteapi.io/images/cosmetics/72e29dbbc4e49462db13d5de16588c1b/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/72e29dbbc4e49462db13d5de16588c1b/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
22099,EID_Mannequin,Let's Go Back,Get back to it.,,500,,False,False,False,2025-04-04,2025-11-17,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Mannequin,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:13.87', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-04-04,34.21,https://media.fortniteapi.io/images/4c4e86cc2a6c8dd4a62f56c5d3251ec4/transparent.png,,https://media.fortniteapi.io/images/cosmetics/4c4e86cc2a6c8dd4a62f56c5d3251ec4/v2/background.png,https://media.fortniteapi.io/images/cosmetics/4c4e86cc2a6c8dd4a62f56c5d3251ec4/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/4c4e86cc2a6c8dd4a62f56c5d3251ec4/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
22100,EID_BarrelRoll,Swag Surfin',Don't call it a doggy paddle.,,400,,False,False,False,2025-04-05,2025-09-04,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_BarrelRoll,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:3.77', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-04-05,34.21,https://media.fortniteapi.io/images/f1452a3d86359f939533f8086ec7498f/transparent.png,,https://media.fortniteapi.io/images/cosmetics/f1452a3d86359f939533f8086ec7498f/v2/background.png,https://media.fortniteapi.io/images/cosmetics/f1452a3d86359f939533f8086ec7498f/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/f1452a3d86359f939533f8086ec7498f/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
22101,EID_Clerks,Keep Me Satisfied,Spread a little joy.,,500,,False,False,False,2025-04-07,2025-08-08,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Clerks,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:8.47', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-04-07,34.21,https://media.fortniteapi.io/images/a86d54a60fd8a4a17ffa6e70b804b2ce/transparent.png,,https://media.fortniteapi.io/images/cosmetics/a86d54a60fd8a4a17ffa6e70b804b2ce/v2/background.png,https://media.fortniteapi.io/images/cosmetics/a86d54a60fd8a4a17ffa6e70b804b2ce/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/a86d54a60fd8a4a17ffa6e70b804b2ce/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
22102,EID_PingPong,brokenhearted,I'm waiting...,,500,,False,False,False,2025-04-08,2025-09-04,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_PingPong,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.BeatSynced', 'Cosmetics.Filter.Season.34']","['emoteDuration:7.87', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-04-08,34.30,https://media.fortniteapi.io/images/d0c00aa92967a79d7263b6877cb556ea/transparent.png,,https://media.fortniteapi.io/images/cosmetics/d0c00aa92967a79d7263b6877cb556ea/v2/background.png,https://media.fortniteapi.io/images/cosmetics/d0c00aa92967a79d7263b6877cb556ea/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/d0c00aa92967a79d7263b6877cb556ea/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
22137,EID_Bling,bb belt,Be a little bad.,,500,,False,False,False,2025-04-22,2025-11-07,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_Bling,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.Dance', 'Cosmetics.Filter.Season.34']","['emoteDuration:7.30', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-04-08,34.30,https://media.fortniteapi.io/images/46263e8a0f723d86322217c906a80602/transparent.png,,https://media.fortniteapi.io/images/cosmetics/46263e8a0f723d86322217c906a80602/v2/background.png,https://media.fortniteapi.io/images/cosmetics/46263e8a0f723d86322217c906a80602/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/46263e8a0f723d86322217c906a80602/v2/info.en.png,,,,,,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
22138,EID_DimeBlanket,Taste,"Eat your heart out, baby.",,500,,False,False,False,2025-04-08,2025-11-28,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_DimeBlanket,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.Dance', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.FitCheck']","['emoteDuration:18.07', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-04-08,34.30,https://media.fortniteapi.io/images/fbab8d062de82f8744dc2a07bddca615/transparent.png,,https://media.fortniteapi.io/images/cosmetics/fbab8d062de82f8744dc2a07bddca615/v2/background.png,https://media.fortniteapi.io/images/cosmetics/fbab8d062de82f8744dc2a07bddca615/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/fbab8d062de82f8744dc2a07bddca615/v2/info.en.png,,,FitCheck,Sabrina Carpenter,Part of the Sabrina Carpenter set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
22139,EID_DimeBlanketGrace,Please Please Please,Don't make me beg.,,500,,False,False,False,2025-04-08,2025-11-28,0.0,,,/BRCosmetics/Athena/Items/Cosmetics/Dances/EID_DimeBlanketGrace,"['Cosmetics.EmoteType.Dance', 'Cosmetics.Source.ItemShop', 'Cosmetics.UserFacingFlags.Emote.Dance', 'Cosmetics.Filter.Season.34', 'Cosmetics.Set.FitCheck']","['emoteDuration:9.77', 'emoteLoop']",,emote,Emote,Uncommon,UNCOMMON,2025-04-08,34.30,https://media.fortniteapi.io/images/8149f8981117540a58e1229cd4d4d18f/transparent.png,,https://media.fortniteapi.io/images/cosmetics/8149f8981117540a58e1229cd4d4d18f/v2/background.png,https://media.fortniteapi.io/images/cosmetics/8149f8981117540a58e1229cd4d4d18f/v2/icon_background.png,https://media.fortniteapi.io/images/cosmetics/8149f8981117540a58e1229cd4d4d18f/v2/info.en.png,,,FitCheck,Sabrina Carpenter,Part of the Sabrina Carpenter set.,,,,,,,,,,CreatorCollabSeries,Icon Series,,,,,,,,,,,,,,,,
